Image_Path,Image_Title,Image_Type,Image_Naturalness,Approach/avoid,Arousal,Familiarity,Interest,Mystery,Pleasantness,Prospect/refuge,Valence,Luminance,Contrast,Entropy,CIELAB-Lightness,CIELAB-Magenta-green,CIELAB-Blue-yellow,Fractal_Dimension
fields_023.jpg,fields_023,Field,Nature,6.767295597,3.125786164,4.880503145,6.245283019,5.48427673,6.685534591,6.647798742,6.786163522,0.466389369,0.179684407,7.495022358,50.22561614,-5.215002496,15.72583321,1.86764401
fields_024.jpg,fields_024,Field,Nature,6.522292994,3.133757962,5.01910828,6.025477707,5.159235669,6.808917197,6.439490446,6.700636943,0.5858605,0.208767263,7.598701075,61.74938221,-12.1516025,11.07024348,1.883215841
fields_027.jpg,fields_027,Field,Nature,6.460606061,2.981818182,6.084848485,5.496969697,4.381818182,6.715151515,6.793939394,6.696969697,0.587629005,0.195127076,7.560147501,62.36680255,2.512844702,6.371555437,1.883267732
fields_028.jpg,fields_028,Field,Nature,6.176100629,3.226415094,6.169811321,5.232704403,4.874213836,6.213836478,6.352201258,6.113207547,0.398934036,0.306954281,6.519820935,41.54490914,-9.263019045,9.299909811,1.850580541
fields_029.jpg,fields_029,Field,Nature,6.301886792,3.27672956,5.628930818,5.509433962,4.924528302,6.383647799,6.396226415,6.471698113,0.461777635,0.257841135,7.578546074,48.55657192,-0.987615822,13.96795857,1.861642407
fields_032.jpg,fields_032,Field,Nature,7.506329114,2.335443038,6.392405063,6.341772152,5.449367089,7.506329114,7.487341772,7.386075949,0.450382037,0.33294828,6.807667133,46.67409904,-8.952070658,12.67886856,1.857053299
fields_033.jpg,fields_033,Field,Nature,6.664556962,3.075949367,6.335443038,5.867088608,5.658227848,6.96835443,6.841772152,7.012658228,0.466843418,0.226416489,7.762750223,49.66790815,-11.29315821,15.31019644,1.863931788
fields_034.jpg,fields_034,Field,Nature,7.050955414,2.802547771,5.713375796,6.070063694,4.898089172,7.203821656,7.210191083,7.133757962,0.472440279,0.265651701,7.866383113,50.05490213,2.426884739,33.09755074,1.863983826
fields_036.jpg,fields_036,Field,Nature,7.73125,2.4875,5.66875,7.10625,6.36875,7.6,7.38125,7.65625,0.514262354,0.255217548,7.516966485,54.37168082,-5.528287109,27.58980723,1.873127331
fields_037.jpg,fields_037,Field,Nature,6.055555556,3.913580247,4.716049383,6.290123457,5.901234568,6.401234568,6.037037037,6.432098765,0.436081915,0.221799048,7.669659037,46.08518697,1.10886172,-1.107012799,1.861654753
fields_039.jpg,fields_039,Field,Nature,7.639751553,2.770186335,5.590062112,6.850931677,6.204968944,7.683229814,7.372670807,7.652173913,0.485242475,0.252704741,7.902749497,51.0978553,-4.846169812,8.736579709,1.866972447
fields_040.jpg,fields_040,Field,Nature,7.233128834,2.846625767,7.073619632,5.969325153,5.26993865,7.196319018,7.36809816,7.214723926,0.497996539,0.292793618,7.77324011,51.98019506,-7.667238339,14.58223957,1.867104601
fields_043.jpg,fields_043,Field,Nature,7.191358025,2.635802469,6.580246914,6.104938272,5.25308642,7.179012346,7.228395062,7.327160494,0.513705494,0.197043713,7.204146103,54.75105555,-13.58951059,10.0815912,1.873664819
fields_045.jpg,fields_045,Field,Nature,6.447852761,3.147239264,6.312883436,5.515337423,4.914110429,6.533742331,6.705521472,6.558282209,0.633324931,0.294976557,7.524340648,65.63994359,0.178602559,17.95846066,1.888021864
fields_047.jpg,fields_047,Field,Nature,6.061728395,3.425925926,5.166666667,5.080246914,4.419753086,6.240740741,6.037037037,6.265432099,0.572094538,0.167919162,7.397808892,60.82691205,6.334365652,20.26083031,1.883519355
fields_048.jpg,fields_048,Field,Nature,7.55,2.65,6.15625,6.5,5.74375,7.7125,7.5,7.6875,0.526365218,0.239496527,7.628633821,56.3260574,-17.0442334,22.99106783,1.873773621
managed_C_001.jpg,managed_C_001,Managed,Nature,6.571428571,3.745341615,4.708074534,6.291925466,5.801242236,6.559006211,6.49068323,6.596273292,0.30520869,0.276679312,7.486978368,31.60041078,-3.425258163,6.780786381,1.816598902
managed_C_002.jpg,managed_C_002,Managed,Nature,7.421383648,3.094339623,5.842767296,6.72327044,6.251572327,7.289308176,7.106918239,7.194968553,0.467841922,0.242979919,7.73242882,49.3197837,-5.60974376,7.147248553,1.865321305
managed_C_004.jpg,managed_C_004,Managed,Nature,5.012578616,4.842767296,4.106918239,5.41509434,5.647798742,5.289308176,4.459119497,5.352201258,0.304420649,0.191443046,7.37520579,32.59191624,-4.338934594,24.99073427,1.829407885
managed_C_006.jpg,managed_C_006,Managed,Nature,7.567073171,2.884146341,5.237804878,7.054878049,6.536585366,7.603658537,7.536585366,7.548780488,0.353677264,0.244748687,7.501982878,36.97768703,-0.727113126,14.39594964,1.836173736
managed_C_007.jpg,managed_C_007,Managed,Nature,3.624203822,5.242038217,5.617834395,3.076433121,3.464968153,3.649681529,4.101910828,3.840764331,0.452071063,0.287658226,7.828845494,46.9437118,0.397361469,5.651693632,1.858605682
managed_C_008.jpg,managed_C_008,Managed,Nature,6.341317365,3.736526946,5.65060241,5.831325301,5.759036145,6.233532934,6.222891566,6.22754491,0.341898664,0.215442822,7.36613018,36.13772208,-8.322267095,14.451546,1.836262551
managed_C_010.jpg,managed_C_010,Managed,Nature,6.73125,4.0125,4.6125,6.50625,6.325,6.59375,6.525,6.5875,0.453773692,0.250881387,7.847930359,48.4418366,5.602741207,3.676590148,1.860027075
managed_C_011.jpg,managed_C_011,Managed,Nature,4.069620253,5.253164557,5.704402516,3.528301887,3.918238994,4.113924051,4.050314465,4.348101266,0.446719653,0.214780713,7.627197844,47.42093051,-3.935391211,18.1737255,1.863188
managed_C_014.jpg,managed_C_014,Managed,Nature,4.151898734,5.075949367,4.867088608,3.791139241,3.575949367,4.493670886,3.930379747,4.46835443,0.262043154,0.298666659,7.111206934,26.55142765,-2.937541041,5.361407819,1.787270647
managed_C_015.jpg,managed_C_015,Managed,Nature,6.450617284,4.104938272,5.279503106,6.031055901,5.763975155,6.419753086,6.304347826,6.487654321,0.377583616,0.23881859,7.708337956,39.92092461,-5.68869189,13.04569546,1.845849333
managed_C_017.jpg,managed_C_017,Managed,Nature,6.662576687,3.337423313,4.809815951,6.067484663,5.932515337,6.539877301,6.662576687,6.650306748,0.461686223,0.305446398,7.399753329,47.98558727,-4.183056453,8.250876967,1.863041315
managed_C_021.jpg,managed_C_021,Managed,Nature,6.563291139,3.348101266,4.955414013,6.242038217,6.012738854,6.367088608,6.299363057,6.481012658,0.414191204,0.252794533,7.783953812,43.78950061,-0.281342113,-0.262762168,1.850798855
managed_C_022.jpg,managed_C_022,Managed,Nature,6.734177215,3.088607595,5.702531646,6.113924051,6.006329114,6.784810127,6.639240506,6.867088608,0.34829483,0.267994092,7.551593668,36.3660033,-0.076647959,10.96152753,1.833287612
managed_C_023.jpg,managed_C_023,Managed,Nature,5.566037736,4.421383648,4.754716981,5.308176101,5.264150943,5.452830189,5.446540881,5.597484277,0.327059704,0.232383028,7.387668303,34.40737383,-1.231939604,5.588403879,1.834854386
managed_Fa_001.jpg,managed_Fa_001,Managed,Nature,6.327160494,3.716049383,3.864197531,5.851851852,4.685185185,6.598765432,6.216049383,6.555555556,0.478616612,0.139867964,7.394257629,51.95311398,-25.34319953,36.39448547,1.86753983
managed_Fa_002.jpg,managed_Fa_002,Managed,Nature,6.84375,3.11875,6.075,5.93125,5.3,6.76875,6.9,6.79375,0.506632437,0.212959352,7.718474207,53.53178266,-4.914095418,14.22745397,1.871475839
managed_Fa_004.jpg,managed_Fa_004,Managed,Nature,7.645962733,2.602484472,5.956521739,6.832298137,6.248447205,7.720496894,7.683229814,7.708074534,0.53270512,0.276383051,7.239885751,55.76376954,-10.30250453,18.08235279,1.874634379
managed_Fa_005.jpg,managed_Fa_005,Managed,Nature,6.872611465,2.974522293,5.280254777,6.566878981,5.968152866,7.01910828,6.796178344,7.044585987,0.444328642,0.213690268,7.669996968,47.33248458,-7.525726449,5.354371154,1.862680828
managed_Fa_006.jpg,managed_Fa_006,Managed,Nature,5.858024691,3.728395062,4.864197531,5.407407407,4.617283951,6.148148148,5.882716049,6.327160494,0.429989632,0.157578839,7.692525561,45.89629916,-9.795027598,7.45985618,1.861689487
managed_Fa_007.jpg,managed_Fa_007,Managed,Nature,5.586419753,3.401234568,5.586419753,4.617283951,3.962962963,5.882716049,5.950617284,5.962962963,0.458596636,0.233531463,7.331596438,48.92550742,-0.579116927,-8.553295994,1.86169414
managed_Fa_009.jpg,managed_Fa_009,Managed,Nature,7.266666667,2.684848485,6.218181818,6.109090909,5.333333333,7.2,7.442424242,7.412121212,0.457459294,0.227821241,7.349731936,48.64586145,-11.2391682,17.05620337,1.86480726
managed_Fa_010.jpg,managed_Fa_010,Managed,Nature,5.2625,4.26875,4.8,4.36875,4.26875,5.2125,5.21875,5.4125,0.396972816,0.130221816,6.835443673,43.09711854,7.253229183,15.15187864,1.858859716
managed_Fa_011.jpg,managed_Fa_011,Managed,Nature,5.647435897,3.551282051,5.75,4.782051282,4.326923077,5.91025641,6.025641026,6.032051282,0.667783193,0.262271402,7.387067432,69.2132745,0.361499611,16.05599338,1.89217059
managed_Fa_012.jpg,managed_Fa_012,Managed,Nature,7.161490683,2.813664596,6.180124224,6.608695652,5.900621118,7.285714286,7.360248447,7.155279503,0.440391185,0.257864578,7.789411199,47.39185393,-2.976867355,-5.781977254,1.855132782
managed_Fa_014.jpg,managed_Fa_014,Managed,Nature,6.099378882,3.366459627,5.186335404,4.666666667,3.888198758,6.341614907,6.259259259,6.204968944,0.712029184,0.166704295,7.09408942,73.79792717,4.999172872,15.2027825,1.89879807
managed_Fa_015.jpg,managed_Fa_015,Managed,Nature,5.756097561,3.774390244,5.25,5.006097561,4.463414634,5.823170732,6.115853659,6.006097561,0.491544216,0.307444166,7.32312051,51.922063,11.13195482,12.14466858,1.870753395
managed_Fa_016.jpg,managed_Fa_016,Managed,Nature,6.416666667,3.179487179,5.878205128,5.564102564,5.115384615,6.512820513,6.58974359,6.692307692,0.575006008,0.257751245,7.695626548,59.91788961,-4.385467285,10.25315043,1.880550637
managed_Fa_018.jpg,managed_Fa_018,Managed,Nature,5.140127389,4.031847134,5.318471338,4.27388535,4.127388535,4.968152866,5.23566879,5.222929936,0.542781649,0.242050803,7.686281722,56.79491534,0.429122849,10.06969963,1.878143863
managed_Fa_019.jpg,managed_Fa_019,Managed,Nature,6.25625,3.1625,6.03125,5.25,4.7,6.4125,6.4375,6.48125,0.48383258,0.244042738,7.82553823,51.03015961,-6.211696898,19.4523534,1.866587141
managed_Fa_020.jpg,managed_Fa_020,Managed,Nature,5.535031847,3.808917197,4.98089172,4.796178344,4.687898089,5.649681529,5.904458599,5.78343949,0.455013392,0.310447279,7.491070443,47.22980692,-3.876387192,8.142955044,1.859364631
managed_Fa_021.jpg,managed_Fa_021,Managed,Nature,7.111801242,2.627329193,6.236024845,5.813664596,5.062111801,6.98757764,7.111801242,7.111801242,0.576749087,0.287074746,7.676016372,59.79919993,-5.267643261,9.693635884,1.87953726
managed_Fa_023.jpg,managed_Fa_023,Managed,Nature,6.668711656,3.159509202,5.883435583,5.680981595,5.196319018,6.760736196,6.957055215,6.779141104,0.483472456,0.312152896,7.072191441,50.27460373,-7.093376335,10.97722248,1.866767197
managed_Fa_024.jpg,managed_Fa_024,Managed,Nature,7.687116564,2.981595092,5.920245399,6.926380368,5.496932515,7.877300613,7.674846626,7.901840491,0.423307437,0.249298588,7.72971256,45.02813631,-4.947180519,27.66037366,1.856357251
managed_Fa_025.jpg,managed_Fa_025,Managed,Nature,5.166666667,4.055555556,3.956790123,4.759259259,4.265432099,5.487654321,5.37037037,5.580246914,0.594405261,0.249033126,7.358840365,61.8053692,1.475465724,0.646412155,1.885777202
managed_G_001.jpg,managed_G_001,Managed,Nature,7.735483871,2.44516129,6.318181818,6.779220779,5.967532468,7.741935484,7.792207792,7.75483871,0.397085272,0.256182056,7.729984985,42.70788198,-18.75685691,26.9892021,1.84226906
managed_G_002.jpg,managed_G_002,Managed,Nature,7.133757962,3.605095541,4.611464968,6.694267516,6.152866242,7.101910828,6.917197452,7.114649682,0.249077611,0.201202376,7.280237509,26.69666378,-10.32747275,11.49236481,1.795704358
managed_G_003.jpg,managed_G_003,Managed,Nature,6.602564103,3.467948718,5.91025641,5.666666667,5.256410256,6.391025641,6.75,6.557692308,0.505668913,0.283561002,7.652230315,52.68474019,-5.353324816,6.681933843,1.868011509
managed_G_004.jpg,managed_G_004,Managed,Nature,6.714285714,3.714285714,5.944099379,5.652173913,5.273291925,6.428571429,6.726708075,6.52173913,0.477949635,0.298309715,7.697011443,49.83764861,-3.622861921,12.62577387,1.863690129
managed_G_005.jpg,managed_G_005,Managed,Nature,6.301886792,3.540880503,6.037974684,5.018987342,4.575949367,6.126582278,6.582278481,6.182389937,0.296605964,0.277860317,7.287071466,30.67902039,-6.730105684,8.536635816,1.81271879
managed_G_006.jpg,managed_G_006,Managed,Nature,7.987654321,2.87654321,4.37654321,7.697530864,7.234567901,7.944444444,7.802469136,7.851851852,0.454646478,0.222159784,7.663940211,49.11479937,-16.81147261,30.81619098,1.861387738
managed_G_007.jpg,managed_G_007,Managed,Nature,7.772151899,3.651898734,5.569620253,7.563291139,7.335443038,7.784810127,7.474683544,7.5,0.474736836,0.228472485,7.749274225,50.41577521,-5.999423046,18.69765134,1.86443512
managed_G_008.jpg,managed_G_008,Managed,Nature,7.524390244,2.890243902,5.975609756,6.762195122,5.945121951,7.56097561,7.420731707,7.573170732,0.477621403,0.205720555,7.658814955,51.84527926,-20.08383806,39.29902083,1.865785579
managed_G_009.jpg,managed_G_009,Managed,Nature,6.425,3.9875,5.25625,5.65,5.08125,6.3375,6.4875,6.43125,0.461452111,0.264708119,7.393929569,48.4322818,-3.094186091,-0.669353709,1.865248623
managed_G_010.jpg,managed_G_010,Managed,Nature,6.481927711,3.897590361,5.186746988,5.337349398,4.668674699,6.13253012,6.512048193,6.198795181,0.523459539,0.184521035,7.508311555,55.40923014,-4.967408527,15.66339929,1.876765797
managed_G_012.jpg,managed_G_012,Managed,Nature,7.417177914,3.564417178,5.809815951,6.674846626,6.061349693,7.27607362,7.214723926,7.245398773,0.408187348,0.243491805,7.631668282,42.9863413,-9.166235039,11.25551195,1.85255517
managed_G_013.jpg,managed_G_013,Managed,Nature,5.26993865,4.325153374,5.055214724,4.791411043,4.883435583,5.116564417,5.392638037,5.36809816,0.373015779,0.269364927,7.74607143,39.14366388,-7.424631021,19.7194758,1.840252343
managed_G_014.jpg,managed_G_014,Managed,Nature,7.312883436,2.889570552,5.282208589,6.63190184,5.773006135,7.36809816,7.251533742,7.214723926,0.370105989,0.226517285,7.665478594,39.09713731,-4.183440023,10.67390865,1.845336173
managed_G_015.jpg,managed_G_015,Managed,Nature,7.428571429,2.875776398,4.919254658,7.118012422,6.49068323,7.366459627,7.242236025,7.236024845,0.306546713,0.265101688,7.555467418,32.27864643,-11.63947711,20.55641007,1.817759858
managed_G_018.jpg,managed_G_018,Managed,Nature,6.365384615,3.891025641,4.883870968,5.948387097,5.75483871,6.08974359,6.367741935,6.314102564,0.426408268,0.267120272,7.679638322,44.73889894,-6.406428362,8.157938044,1.856711405
managed_G_019.jpg,managed_G_019,Managed,Nature,6.847560976,3.219512195,5.158536585,6.347560976,5.792682927,6.93902439,6.926829268,6.932926829,0.349136661,0.266964443,7.64908673,36.74466088,-7.052873333,11.80120427,1.82968679
managed_G_024.jpg,managed_G_024,Managed,Nature,6.944785276,2.987730061,6.441717791,5.72392638,4.73006135,6.944785276,6.975460123,6.901840491,0.33748273,0.206270299,7.588028131,35.90203211,-10.26189173,12.67124545,1.833875984
managed_G_025.jpg,managed_G_025,Managed,Nature,6.892405063,3.35443038,6,6.037974684,5.487341772,6.746835443,6.96835443,6.816455696,0.422237636,0.224291544,7.614976707,44.68459338,-3.045664463,6.107209087,1.859036665
managed_Res_001.jpg,managed_Res_001,Managed,Nature,6.66875,3.41875,5.2875,6.63125,6.33125,6.93125,6.61875,7.025,0.560585276,0.292201984,7.645858252,58.37294955,-10.05299942,17.53596027,1.876296332
managed_Res_002.jpg,managed_Res_002,Managed,Nature,7.49689441,2.869565217,5.776397516,7.118012422,6.726708075,7.527950311,7.267080745,7.447204969,0.472170756,0.231339276,7.810217047,50.10433323,-7.861980227,11.7582618,1.863896843
managed_Res_003.jpg,managed_Res_003,Managed,Nature,7.411392405,2.506329114,6.025316456,6.620253165,5.974683544,7.5,7.506329114,7.424050633,0.579323702,0.243407733,7.811887959,60.58386574,-4.495760088,7.495808259,1.880287427
managed_Res_005.jpg,managed_Res_005,Managed,Nature,6.687116564,3.312883436,5.717791411,6.171779141,5.809815951,6.644171779,6.705521472,6.699386503,0.583672186,0.282776342,7.748148364,60.37127053,-0.318369784,7.83772404,1.881814182
managed_Res_006.jpg,managed_Res_006,Managed,Nature,6.19375,3.59375,5.1625,5.49375,5.0625,6.11875,6.025,6.20625,0.640158565,0.267559927,7.752225023,65.97375527,-1.106050312,-3.308043451,1.88908575
managed_Res_008.jpg,managed_Res_008,Managed,Nature,6.509202454,3.521472393,4.435582822,6.331288344,5.429447853,6.90797546,6.503067485,6.944785276,0.555016851,0.249645767,7.599347327,57.85549967,-1.223200833,-4.552968722,1.878766292
managed_Res_009.jpg,managed_Res_009,Managed,Nature,6.559006211,3.788819876,4.366459627,6.192546584,5.459627329,6.583850932,6.354037267,6.645962733,0.531258584,0.232284679,7.774649588,55.69382964,-0.24472312,4.396064992,1.875965767
managed_Res_010.jpg,managed_Res_010,Managed,Nature,6.613924051,3.569620253,4.139240506,6.234177215,5.424050633,6.651898734,6.53164557,6.626582278,0.614554268,0.189617629,7.460574643,64.26109716,-2.64761622,7.708677055,1.888566701
managed_Res_012.jpg,managed_Res_012,Managed,Nature,7.21656051,2.74522293,5.78343949,6.872611465,6.171974522,7.50955414,7.222929936,7.573248408,0.434475455,0.22955032,7.514597338,46.22020882,1.991587029,-21.28594516,1.860679901
managed_Res_013.jpg,managed_Res_013,Managed,Nature,4.576687117,5.073619632,4.607361963,4.435582822,4.668711656,4.72392638,4.766871166,4.926380368,0.379755229,0.176737449,7.290927481,40.42581058,-1.356319223,-1.590010873,1.85186783
managed_Res_014.jpg,managed_Res_014,Managed,Nature,6.409937888,3.739130435,5.055900621,6.242236025,6.099378882,6.559006211,6.298136646,6.645962733,0.457546701,0.230825614,7.746526385,48.30021109,-2.491064427,8.815467375,1.862745537
managed_Res_015.jpg,managed_Res_015,Managed,Nature,6.962732919,3.062111801,5.322981366,6.50931677,6.093167702,6.962732919,6.726708075,7.00621118,0.56162573,0.294249327,7.86332468,58.23574405,-2.766659341,6.184690144,1.876657844
managed_Res_016.jpg,managed_Res_016,Managed,Nature,7.055900621,3.01242236,5.89375,6.11875,5.6375,7.080745342,6.9,7.080745342,0.603756111,0.264994438,7.78241587,62.8867512,-5.071069526,14.56458989,1.884913422
managed_Res_018.jpg,managed_Res_018,Managed,Nature,7.386503067,2.63190184,5.852760736,6.969325153,6.595092025,7.570552147,7.398773006,7.472392638,0.558502374,0.290313728,7.744949058,58.36480728,-7.727804927,24.61357944,1.877793302
managed_Res_022.jpg,managed_Res_022,Managed,Nature,6.923566879,3.21656051,5.191082803,6.636942675,6.375796178,7.031847134,6.675159236,6.955414013,0.36145645,0.290937694,7.489865184,38.21746885,-11.26881968,23.40210965,1.828290928
managed_Res_023.jpg,managed_Res_023,Managed,Nature,7,2.93902439,5.475609756,6.713414634,6.323170732,7.182926829,6.786585366,7.243902439,0.427567544,0.281778861,7.890439208,44.93843184,-6.947964705,14.10996834,1.850483697
managed_Res_025.jpg,managed_Res_025,Managed,Nature,7.786163522,2.496855346,6.031446541,7.144654088,6.301886792,7.968553459,7.918238994,7.811320755,0.469850406,0.250765485,7.766939681,49.46974679,-4.779818363,6.793292198,1.865733316
managed_Res_026.jpg,managed_Res_026,Managed,Nature,7.360759494,2.759493671,5.803797468,6.696202532,6.284810127,7.265822785,7.303797468,7.291139241,0.474456427,0.311185853,7.033512112,49.3984289,-4.111021346,15.62443817,1.866198861
mountains_002.jpg,mountains_002,Mountains,Nature,6.691823899,3.339622642,5.301886792,6.65408805,6.528301887,7.157232704,6.547169811,7.088050314,0.41764912,0.237856151,7.647292287,44.11150224,-5.893113876,-7.046292213,1.854730717
mountains_004.jpg,mountains_004,Mountains,Nature,5.949685535,4.062893082,4.333333333,6.245283019,6.188679245,6.125786164,5.874213836,6.459119497,0.562344679,0.163209456,7.35084707,59.48684498,-1.520730714,-0.958308664,1.882736815
mountains_005.jpg,mountains_005,Mountains,Nature,6.257668712,4,4.558282209,6.687116564,6.588957055,6.81595092,6.141104294,6.871165644,0.529505446,0.239941744,7.218139784,55.75770143,-0.918006346,-11.15479414,1.870194078
mountains_006.jpg,mountains_006,Mountains,Nature,7.025157233,3.295597484,4.761006289,7.176100629,6.949685535,7.144654088,6.817610063,7.163522013,0.519081111,0.24003106,7.775773244,54.45827479,-2.68245717,-0.66941723,1.874707616
mountains_007.jpg,mountains_007,Mountains,Nature,6.815286624,3.751592357,4.191082803,6.929936306,6.738853503,7.076433121,6.414012739,7.01910828,0.486595213,0.229539908,7.503796254,51.29013031,-1.941284862,-9.890663273,1.869904146
mountains_008.jpg,mountains_008,Mountains,Nature,6.886075949,3.411392405,5.272151899,6.670886076,6.594936709,6.981012658,6.639240506,6.930379747,0.518626006,0.2218861,7.665074425,54.64940826,-4.364394156,11.26116937,1.875149043
mountains_009.jpg,mountains_009,Mountains,Nature,6.880503145,3.924528302,3.742138365,7.270440252,6.867924528,7.421383648,6.213836478,7.51572327,0.4922663,0.20737859,7.377733498,53.23814323,-2.783165841,-5.739617466,1.866313038
mountains_012.jpg,mountains_012,Mountains,Nature,6.65,3.9625,3.9375,7.03125,6.7,7.15,6.09375,7.08125,0.304040208,0.209606536,7.437300363,32.07882757,0.786496892,2.236720099,1.825102505
mountains_013.jpg,mountains_013,Mountains,Nature,5.936305732,4,3.961783439,6.78343949,6.286624204,6.929936306,5.356687898,6.961783439,0.254923834,0.18683883,7.076553345,28.20656749,5.154799953,-4.687572975,1.801091392
mountains_014.jpg,mountains_014,Mountains,Nature,7.50931677,3.322981366,4.801242236,7.614906832,7.385093168,7.770186335,7.043478261,7.652173913,0.359628156,0.197644305,7.486637733,38.44355592,0.930265501,-5.249667658,1.845701326
mountains_016.jpg,mountains_016,Mountains,Nature,6.677018634,3.621118012,4.260869565,6.906832298,6.248447205,7.204968944,6.068322981,7.173913043,0.471379171,0.270891822,7.677221746,49.58349796,0.38757738,-15.04287515,1.860959154
mountains_017.jpg,mountains_017,Mountains,Nature,6.5875,4.4125,4.31875,7.05,6.7375,7.13125,5.98125,7.0875,0.412239919,0.189368086,7.528996525,45.49855819,2.062148127,-27.14790063,1.855433821
mountains_018.jpg,mountains_018,Mountains,Nature,7,3.234177215,4.474683544,6.867088608,6.53164557,7.373417722,6.474683544,7.335443038,0.453035014,0.24623659,7.676711072,48.01493196,1.029545479,2.305429373,1.861567753
mountains_019.jpg,mountains_019,Mountains,Nature,6.679245283,3.245283019,4.698113208,7.213836478,7.100628931,7.333333333,6.408805031,7.232704403,0.38911573,0.274223907,7.308896057,41.01206544,-1.134410337,-14.5359217,1.848126547
mountains_020.jpg,mountains_020,Mountains,Nature,5.689440994,4.559006211,4.409937888,6.204968944,6.242236025,6.049689441,5.267080745,6.130434783,0.5811884,0.32309273,6.212661913,59.77332289,-1.251031097,0.094706533,1.881830056
mountains_023.jpg,mountains_023,Mountains,Nature,6.581818182,4.4,4.563636364,7.212121212,6.981818182,7.121212121,6.163636364,7.078787879,0.379938544,0.277111037,7.792015525,39.9281114,-1.557474367,4.000322168,1.836614554
mountains_024.jpg,mountains_024,Mountains,Nature,6.75,3.768292683,4.463414634,7.213414634,7.073170732,7.140243902,6.317073171,7.182926829,0.325182033,0.232559321,7.518580446,34.56208087,-2.213536576,3.847835171,1.825977916
mountains_027.jpg,mountains_027,Mountains,Nature,5.50310559,4.670807453,3.956521739,6.229813665,5.645962733,6.596273292,4.869565217,6.51552795,0.42706104,0.267049936,7.562096896,44.97170296,6.189654852,-18.93148769,1.854402913
mountains_029.jpg,mountains_029,Mountains,Nature,6.350318471,3.484076433,4.828025478,6.649681529,6.585987261,6.802547771,6.146496815,6.878980892,0.327011263,0.274456388,7.431663068,33.99059709,-1.675915364,-3.559253419,1.820264645
mountains_030.jpg,mountains_030,Mountains,Nature,4.759259259,5.216049383,3.543209877,5.87037037,6.049382716,5.617283951,4.271604938,5.722222222,0.595739224,0.185975584,6.865145462,62.34179307,0.083184162,-0.207997265,1.88685467
mountains_032.jpg,mountains_032,Mountains,Nature,5.262820513,4.096153846,3.884615385,5.384615385,5.275641026,5.58974359,4.916666667,5.858974359,0.548864861,0.247777059,7.093030109,57.55672171,4.662289221,0.468901167,1.879314165
mountains_033.jpg,mountains_033,Mountains,Nature,6.555555556,3.722222222,4.944444444,6.567901235,6.512345679,6.851851852,6.425925926,6.888888889,0.55020309,0.227908887,7.545568848,57.72744896,-1.975354927,-3.60937246,1.880035423
mountains_034.jpg,mountains_034,Mountains,Nature,7.10625,3.68125,3.97515528,7.49068323,6.813664596,7.68125,6.763975155,7.5875,0.422699494,0.216269773,7.4330704,46.23587034,-3.665235822,-15.0412293,1.859022768
mountains_037.jpg,mountains_037,Mountains,Nature,6.316455696,4.158227848,3.734177215,6.487341772,6.120253165,6.512658228,5.892405063,6.582278481,0.404207409,0.198342474,7.566947889,43.43742351,1.192418825,-2.794360316,1.855066847
mountains_038.jpg,mountains_038,Mountains,Nature,6.217948718,4.608974359,3.33974359,6.955128205,6.769230769,6.724358974,5.621794872,6.820512821,0.464989123,0.273856539,7.197438542,49.08218143,8.008719672,-7.783589119,1.867582265
mountains_039.jpg,mountains_039,Mountains,Nature,6.852760736,4.239263804,4.423312883,7.104294479,6.969325153,7.09202454,6.349693252,7.233128834,0.387442664,0.245252032,7.041907716,41.11191266,0.938358833,-19.82095625,1.850150277
mountains_040.jpg,mountains_040,Mountains,Nature,5.109756098,5.054878049,3.554878049,6.518292683,5.884146341,6.475609756,4.597560976,6.469512195,0.434249341,0.2719181,7.71337144,45.9371744,8.95707795,-15.31705525,1.853178274
mountains_041.jpg,mountains_041,Mountains,Nature,5.067073171,4.847560976,4.43902439,5.597560976,5.536585366,5.68902439,4.969512195,5.865853659,0.431760782,0.227664343,7.577080242,46.31295349,-3.123415205,-17.09431721,1.854590501
mountains_042.jpg,mountains_042,Mountains,Nature,5.89375,4.55625,3.6125,6.5875,6.40625,6.38125,5.25625,6.525,0.497502565,0.190036215,7.548673088,52.97052894,5.872447845,-9.652895216,1.874078922
mountains_043.jpg,mountains_043,Mountains,Nature,6.864516129,3.187096774,5.006451613,6.993548387,7.019354839,7.167741935,6.593548387,7.374193548,0.425412389,0.258815477,7.670594795,44.89130107,-8.377861219,-0.475471538,1.851708079
mountains_044.jpg,mountains_044,Mountains,Nature,7.012048193,3.578313253,4.481927711,7.210843373,6.771084337,7.234939759,6.722891566,7.228915663,0.33161828,0.169882576,7.418291401,35.48956426,-2.066758715,5.250134957,1.838190994
mountains_046.jpg,mountains_046,Mountains,Nature,6.6875,4.45625,4.80625,7.375,7.0125,7.1875,6.1375,7.21875,0.512045578,0.161147418,6.719328362,54.44602717,-1.316064705,-16.60946442,1.875459398
mountains_047.jpg,mountains_047,Mountains,Nature,6.006369427,4.738853503,3.624203822,6.78343949,6.656050955,6.713375796,5.496815287,6.74522293,0.46923746,0.225306666,7.657644773,49.49107545,0.68807552,-0.833462133,1.868515191
mountains_048.jpg,mountains_048,Mountains,Nature,5.3,4.8625,3.81875,5.78125,5.64375,5.75,4.9875,5.79375,0.352011915,0.160614515,7.267686302,38.33340695,6.467710967,5.936132864,1.845779069
